revenue fell 3 % to 105.2 million from 108.4 million	3 % was felled by revenue to 105.2 million from 108.4 million
if i survived i would have achieved every journalist 's highest wish	if i survived every journalist 's highest wish would have been achieved by me
they carry a 7 % coupon	a 7 % coupon is carryed by them
the sec 's mr. lane vehemently disputed those estimates	those estimates were vehemently disputed by the sec 's mr. lane
james a. toney a vice president sold 1,500 shares aug. 28	1,500 shares were sold by james a. toney a vice president aug. 28
some high-priced issues made a comeback friday	a comeback was made by some high-priced issues friday
traders said hedging related to the tva pricing also pressured treasury bonds	traders said treasury bonds also were pressured by hedging related to the tva pricing
british airways said it has n't received a proposal from jal	british airways said a proposal has n't been received by it from jal
but nynex pacific telesis and u s west had lower profits	but lower profits were had by nynex pacific telesis and u s west
you ca n't give it up that easily he says	it ca n't be given by you up that easily he says
some frantically dumped belongings into pillowcases others threw goods out windows	belongings frantically were dumped by some into pillowcases goods were thrown by others out windows
for the giuliani forces it 's a conundrum	for the giuliani forces a conundrum is had by it
this expected blow has cast a pall over the economy 's prospects	a pall has been cast by this expected blow over the economy 's prospects
it follows the same pattern as his tax returns	the same pattern as his tax returns is followed by it
we do n't believe it	it is n't believed by us
fujisawa added 80 to 2,010 and mochida advanced 230 to 4,400	80 were added by fujisawa to 2,010 and 230 were advanced by mochida to 4,400
if it had been he mighta hit it out	if it had been it mighta be hit by him out
judge hancock did n't return phone calls	phone calls were n't returned by judge hancock
but these wide swings scare them to death	but they are scared by these wide swings to death
half of those surveyed said they simply walk these days for exercise	half of those surveyed said these days simply are walked by them for exercise
the issue used at-market pricing	at-market pricing was used by the issue
but we should n't leave out political reasons number one	but political reasons should n't be left out by us number one
at first it seemed as if history might repeat itself	at first it seemed as if itself might be repeated by history
both episodes wiped out bank bumiputra 's shareholders ' funds	bank bumiputra 's shareholders ' funds was wiped out by both episodes
most other states have enacted similar bans	similar bans have been enacted by most other states
it really brings you down to a human level she says	you really are brought by it down to a human level she says
the suggestion itself may do the healing	the healing may be done by the suggestion itself
the rapid advance of the 52-year-old executive surprised many at the company	many at the company were surprised by the rapid advance of the 52-year-old executive
mason serves commercial and government customers including the national institutes of health	commercial and government customers including the national institutes of health are served by mason
the account currently has 220 million	220 million currently are had by the account
either way i have a problem with how quickly he 's changed	a problem i am had by either way with how quickly he 's changed
texaco has purchased an oil-producing company in texas for 476.5 million	an oil-producing company in texas has been purchased by texaco for 476.5 million
the yale political union does n't pay an honorarium to speakers	an honorarium is n't paid by the yale political union to speakers
we can lose money on this he says	money can be lost by us on this he says
the company could command a good price in the market	a good price could be commanded by the company in the market
congressmen raised the issue yesterday at a hearing	the issue was raised by congressmen yesterday at a hearing
fina blamed lower chemical prices reduced gasoline margins and refinery maintenance shutdowns	lower chemical prices reduced gasoline margins and refinery maintenance shutdowns were blamed by fina
the american stock exchange listed shares of two companies	shares of two companies were listed by the american stock exchange
in national over-the-counter trading webster shares fell 25 cents to 12.375	in national over-the-counter trading 25 cents were felled by webster shares to 12.375
the new closed-end management investment company trades shares of beneficial interest	shares of beneficial interest are traded by the new closed-end management investment company
its houston work force now totals 230	230 now are totaled by its houston work force
the thrift announced the plan aug. 21	the plan was announced by the thrift aug. 21
factoring involves the purchase and collection of another company 's receivables	the purchase and collection of another company 's receivables is involved by factoring
would n't the japanese like a piece of it	would n't a piece of it is liked by the japanese
and of course there 's the unsteady labor situation	and of course the unsteady labor situation is had by there
revenue gained 6 % to 2.55 billion from 2.4 billion	6 % was gained by revenue to 2.55 billion from 2.4 billion
the nasdaq 100 rose 7.08 to 445.23	7.08 were risen by the nasdaq 100 to 445.23
healthcare operates many of the health-care properties that healthvest owns	many of the health-care properties that healthvest owns are operated by healthcare
reggie jackson the retired baseball star has found another use for them	another use for them has been found by reggie jackson the retired baseball star
maitre'd claims in suit that restaurant fired her because she was pregnant	maitre'd claims in suit that she was fired by restaurant because she was pregnant
p&g in particular rarely rolls out a product nationally before extensive test-marketing	a product in particular rarely is rolled out by p&g nationally before extensive test-marketing
conservatives shoot their own he says	their own are shot by conservatives he says
mr. agnos declined the invitations the white house said	the invitations were declined by mr. agnos the white house said
the interviews took place two years ago	place was taken by the interviews two years ago
they currently have large orders for cargo planes	large orders for cargo planes currently are had by them
it defended appropriate constitutional safeguards and practical common sense	appropriate constitutional safeguards and practical common sense was defended by it
it also raised hackles of the city 's tourism boosters	hackles of the city 's tourism boosters also were raised by it
a prospectus in india does n't always tell a potential investor much	a potential investor is n't always told by a prospectus in india much
we found a market niche mr. mills boasts	a market niche was found by us mr. mills boasts
the selection of mr. krenz may also disappoint moscow	moscow may also be disappointed by the selection of mr. krenz
